"","Unique.Id","indicator_id","geo_type_id","measurement_type_id","internal_id","subtopic_id","name","Measure","geo_type_name","description","geo_entity_id","geo_entity_name","year_description","data_value","lon","lat"
"142","494962",370,1,104,2024,122,"Black Carbon","Mean","Borough","Borough",1,"Bronx","Annual Average 2016",0.92,-73.8648268,40.8447819
"143","494965",370,1,104,2024,122,"Black Carbon","Mean","Borough","Borough",2,"Brooklyn","Annual Average 2016",0.83,-73.9441579,40.6781784
"144","494968",370,1,104,2024,122,"Black Carbon","Mean","Borough","Borough",3,"Manhattan","Annual Average 2016",1.24,-73.9712488,40.7830603
"145","494971",370,1,104,2024,122,"Black Carbon","Mean","Borough","Borough",4,"Queens","Annual Average 2016",0.78,-73.7948516,40.7282239
"146","494974",370,1,104,2024,122,"Black Carbon","Mean","Borough","Borough",5,"Staten Island","Annual Average 2016",0.67,-74.1502007,40.5795317
"147","494977",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",101,"Kingsbridge - Riverdale","Annual Average 2016",0.81,-73.9024298,40.883563
"148","494980",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",102,"Northeast Bronx","Annual Average 2016",0.85,-73.8648268,40.8447819
"149","494983",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",103,"Fordham - Bronx Pk","Annual Average 2016",0.87,-73.8945473,40.8648137
"150","494986",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",104,"Pelham - Throgs Neck","Annual Average 2016",0.88,-73.8053262,40.8119378
"151","494989",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",105,"Crotona -Tremont","Annual Average 2016",1.07,-73.8904307,40.8462275
"152","494992",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",106,"High Bridge - Morrisania","Annual Average 2016",1.03,-73.9286734,40.8367117
"153","494995",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",107,"Hunts Point - Mott Haven","Annual Average 2016",1.03,-73.9228881,40.8091068
"154","494998",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",201,"Greenpoint","Annual Average 2016",1.21,-73.9515032,40.7304701
"155","495001",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",202,"Downtown - Heights - Slope","Annual Average 2016",1.05,-74.0006686,40.7208595
"156","495004",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",0.84,-73.9422324,40.6694022
"157","495007",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",204,"East New York","Annual Average 2016",0.84,-73.8759245,40.6590529
"158","495010",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",205,"Sunset Park","Annual Average 2016",0.98,-74.0157776,40.64655
"159","495013",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",206,"Borough Park","Annual Average 2016",0.74,-73.9921028,40.6350319
"160","495016",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",207,"East Flatbush - Flatbush","Annual Average 2016",0.78,-73.9486519,40.639045
"161","495019",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",208,"Canarsie - Flatlands","Annual Average 2016",0.69,-73.9321664,40.6232714
"162","495022",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",0.75,-74.0298767,40.6263732
"163","495025",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",0.66,-73.9707016,40.5755438
"164","495028",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",211,"Williamsburg - Bushwick","Annual Average 2016",0.99,-73.9570696,40.7081156
"165","495031",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",301,"Washington Heights","Annual Average 2016",1.01,-73.9393554,40.8417082
"166","495034",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",302,"Central Harlem - Morningside Heights","Annual Average 2016",1.07,-73.9624327,40.8089564
"167","495037",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",303,"East Harlem","Annual Average 2016",1.1,-73.9389213,40.7957399
"168","495040",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",304,"Upper West Side","Annual Average 2016",1.14,-73.9753676,40.7870106
"169","495043",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",305,"Upper East Side","Annual Average 2016",1.33,-73.9565551,40.7735649
"170","495046",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",306,"Chelsea - Clinton","Annual Average 2016",1.49,-73.994137,40.7620382
"171","495049",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",307,"Gramercy Park - Murray Hill","Annual Average 2016",1.48,-73.9844722,40.7367783
"172","495052",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",308,"Greenwich Village - SoHo","Annual Average 2016",1.5,-74.0029883,40.723301
"173","495055",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",309,"Union Square - Lower East Side","Annual Average 2016",1.29,-73.9761295,40.7127869
"174","495058",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",310,"Lower Manhattan","Annual Average 2016",1.08,-74.0006686,40.7208595
"175","495061",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",401,"Long Island City - Astoria","Annual Average 2016",1.08,-73.9234619,40.7643574
"176","495064",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",402,"West Queens","Annual Average 2016",0.96,-73.7529749,40.7772409
"177","495067",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",403,"Flushing - Clearview","Annual Average 2016",0.79,-73.777482,40.7593085
"178","495070",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",404,"Bayside - Little Neck","Annual Average 2016",0.77,-73.739473,40.7669896
"179","495073",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",405,"Ridgewood - Forest Hills","Annual Average 2016",0.79,-73.8442894,40.7219087
"180","495076",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",406,"Fresh Meadows","Annual Average 2016",0.77,-73.7801447,40.7335179
"181","495079",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",407,"Southwest Queens","Annual Average 2016",0.72,-73.7948516,40.7282239
"182","495082",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",408,"Jamaica","Annual Average 2016",0.76,-73.7889689,40.702677
"183","495085",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",409,"Southeast Queens","Annual Average 2016",0.67,-73.8398084,40.6572736
"184","495088",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",410,"Rockaways","Annual Average 2016",0.56,-73.7977928,40.592658
"185","495091",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",501,"Port Richmond","Annual Average 2016",0.75,-74.1254641,40.6354914
"186","495094",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",502,"Stapleton - St. George","Annual Average 2016",0.67,-74.0783714,40.6270496
"187","495097",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",503,"Willowbrook","Annual Average 2016",0.73,-74.1384762,40.6031598
"188","495100",370,3,104,2024,122,"Black Carbon","Mean","UHF42","Neighborhood (UHF 42)",504,"South Beach - Tottenville","Annual Average 2016",0.62,-74.0668076,40.5903824
"189","495103",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",101,"Kingsbridge - Riverdale","Annual Average 2016",0.81,-73.9024298,40.883563
"190","495106",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",102,"Northeast Bronx","Annual Average 2016",0.85,-73.8648268,40.8447819
"191","495109",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",103,"Fordham - Bronx Pk","Annual Average 2016",0.87,-73.8945473,40.8648137
"192","495112",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",104,"Pelham - Throgs Neck","Annual Average 2016",0.88,-73.8053262,40.8119378
"193","495115",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",201,"Greenpoint","Annual Average 2016",1.21,-73.9515032,40.7304701
"194","495118",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",202,"Downtown - Heights - Slope","Annual Average 2016",1.05,-74.0006686,40.7208595
"195","495121",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",0.84,-73.9422324,40.6694022
"196","495124",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",204,"East New York","Annual Average 2016",0.84,-73.8759245,40.6590529
"197","495127",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",205,"Sunset Park","Annual Average 2016",0.98,-74.0157776,40.64655
"198","495130",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",206,"Borough Park","Annual Average 2016",0.74,-73.9921028,40.6350319
"199","495133",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",207,"East Flatbush - Flatbush","Annual Average 2016",0.78,-73.9486519,40.639045
"200","495136",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",208,"Canarsie - Flatlands","Annual Average 2016",0.69,-73.9321664,40.6232714
"201","495139",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",0.75,-74.0298767,40.6263732
"202","495142",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",0.66,-73.9707016,40.5755438
"203","495145",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",211,"Williamsburg - Bushwick","Annual Average 2016",0.99,-73.9570696,40.7081156
"204","495148",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",301,"Washington Heights","Annual Average 2016",1.01,-73.9393554,40.8417082
"205","495151",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",302,"Central Harlem - Morningside Heights","Annual Average 2016",1.07,-73.9624327,40.8089564
"206","495154",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",303,"East Harlem","Annual Average 2016",1.1,-73.9389213,40.7957399
"207","495157",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",304,"Upper West Side","Annual Average 2016",1.14,-73.9753676,40.7870106
"208","495160",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",401,"Long Island City - Astoria","Annual Average 2016",1.08,-73.9234619,40.7643574
"209","495163",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",402,"West Queens","Annual Average 2016",0.96,-73.7529749,40.7772409
"210","495166",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",403,"Flushing - Clearview","Annual Average 2016",0.79,-73.777482,40.7593085
"211","495169",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",405,"Ridgewood - Forest Hills","Annual Average 2016",0.79,-73.8442894,40.7219087
"212","495172",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",407,"Southwest Queens","Annual Average 2016",0.72,-73.7948516,40.7282239
"213","495175",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",408,"Jamaica","Annual Average 2016",0.76,-73.7889689,40.702677
"214","495178",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",409,"Southeast Queens","Annual Average 2016",0.67,-73.8398084,40.6572736
"215","495181",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",410,"Rockaways","Annual Average 2016",0.56,-73.7977928,40.592658
"216","495184",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",305307,"Upper East Side-Gramercy","Annual Average 2016",1.4,-73.9582308,40.7693371
"217","495187",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",306308,"Chelsea-Village  ","Annual Average 2016",1.49,-74.0013737,40.7465004
"218","495190",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",309310,"Union Square-Lower Manhattan","Annual Average 2016",1.23,-73.9910835,40.7358633
"219","495193",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",404406,"Bayside Little Neck-Fresh Meadows","Annual Average 2016",0.77,-73.7683627,40.7601388
"220","495196",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",501502,"Northern SI","Annual Average 2016",0.69,-74.1075022,40.6125128
"221","495199",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",503504,"Southern SI","Annual Average 2016",0.66,-74.0006686,40.7208595
"222","495202",370,4,104,2024,122,"Black Carbon","Mean","UHF34","Neighborhood (UHF 34)",105106107,"South Bronx","Annual Average 2016",1.04,-73.9184261,40.81767
"223","495205",370,6,104,2024,122,"Black Carbon","Mean","Citywide","Citywide",1,"New York City","Annual Average 2016",0.82,-74.0059728,40.7127753
"224","495208",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",101,"Financial District (CD1)","Annual Average 2016",1.15,-74.0082787,40.7077143
"225","495211",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",102,"Greenwich Village and Soho (CD2)","Annual Average 2016",1.53,-73.9979716,40.7278058
"226","495214",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",103,"Lower East Side and Chinatown (CD3)","Annual Average 2016",1.29,-73.9970307,40.7157509
"227","495217",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",104,"Clinton and Chelsea (CD4)","Annual Average 2016",1.39,-73.9915613,40.7575867
"228","495220",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",105,"Midtown (CD5)","Annual Average 2016",1.61,-73.9840195,40.7549309
"229","495223",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2016",1.37,-73.9772417,40.7336112
"230","495226",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",107,"Upper West Side (CD7)","Annual Average 2016",1.14,-73.9753676,40.7870106
"231","495229",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",108,"Upper East Side (CD8)","Annual Average 2016",1.33,-73.9565551,40.7735649
"232","495232",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",109,"Morningside Heights and Hamilton Heights (CD9)","Annual Average 2016",1.03,-73.957341,40.815638
"233","495235",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",110,"Central Harlem (CD10)","Annual Average 2016",1.09,-73.9499018,40.7973402
"234","495238",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",111,"East Harlem (CD11)","Annual Average 2016",1.1,-73.9428147,40.8002976
"235","495241",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",112,"Washington Heights and Inwood (CD12)","Annual Average 2016",1,-73.9216022,40.8655733
"236","495244",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",201,"Mott Haven and Melrose (CD1)","Annual Average 2016",1.12,-73.9128734,40.8196463
"237","495247",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",202,"Hunts Point and Longwood (CD2)","Annual Average 2016",1.08,-73.8920959,40.8211124
"238","495250",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",203,"Morrisania and Crotona (CD3)","Annual Average 2016",0.97,-73.8904307,40.8462275
"239","495253",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",204,"Highbridge and Concourse (CD4)","Annual Average 2016",1.07,-73.9271294,40.836916
"240","495256",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",205,"Fordham and University Heights (CD5)","Annual Average 2016",1.12,-73.9129619,40.861927
"241","495259",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",206,"Belmont and East Tremont (CD6)","Annual Average 2016",1.01,-73.864427,40.8410515
"242","495262",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",207,"Kingsbridge Heights and Bedford (CD7)","Annual Average 2016",0.92,-73.9006631,40.8776345
"243","495265",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",208,"Riverdale and Fieldston (CD8)","Annual Average 2016",0.81,-73.9069954,40.8859211
"244","495268",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",209,"Parkchester and Soundview (CD9)","Annual Average 2016",0.9,-73.8566087,40.8382522
"245","495271",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2016",0.88,-73.8213213,40.818399
"246","495274",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",211,"Morris Park and Bronxdale (CD11)","Annual Average 2016",0.83,-73.8596912,40.8476095
"247","495277",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",212,"Williamsbridge and Baychester (CD12)","Annual Average 2016",0.82,-73.8566087,40.8776859
"248","495280",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",301,"Greenpoint and Williamsburg (CD1)","Annual Average 2016",1.22,-73.9515032,40.7304701
"249","495283",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",302,"Fort Greene and Brooklyn Heights (CD2)","Annual Average 2016",1.04,-73.9741874,40.6920638
"250","495286",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",303,"Bedford Stuyvesant (CD3)","Annual Average 2016",0.83,-73.9417735,40.6872176
"251","495289",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",304,"Bushwick (CD4)","Annual Average 2016",0.87,-73.9170604,40.6957755
"252","495292",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",305,"East New York and Starrett City (CD5)","Annual Average 2016",0.83,-73.880203,40.6489978
"253","495295",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",306,"Park Slope and Carroll Gardens (CD6)","Annual Average 2016",1.06,-73.9814228,40.6710672
"254","495298",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",307,"Sunset Park (CD7)","Annual Average 2016",0.99,-74.0157776,40.64655
"255","495301",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",308,"Crown Heights and Prospect Heights (CD8)","Annual Average 2016",0.87,-73.9422324,40.6694022
"256","495304",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",309,"South Crown Heights and Lefferts Gardens (CD9)","Annual Average 2016",0.78,-73.9425224,40.6658465
"257","495307",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2016",0.81,-74.0074524,40.6202809
"258","495310",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",311,"Bensonhurst (CD11)","Annual Average 2016",0.7,-73.9921833,40.6139307
"259","495313",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",312,"Borough Park (CD12)","Annual Average 2016",0.74,-73.9921028,40.6350319
"260","495316",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",313,"Coney Island (CD13)","Annual Average 2016",0.65,-73.9748754,40.5742632
"261","495319",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",314,"Flatbush and Midwood (CD14)","Annual Average 2016",0.75,-73.96151,40.629722
"262","495322",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",315,"Sheepshead Bay (CD15)","Annual Average 2016",0.67,-73.9457538,40.5953955
"263","495325",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",316,"Brownsville (CD16)","Annual Average 2016",0.85,-73.9125304,40.665214
"264","495328",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",317,"East Flatbush (CD17)","Annual Average 2016",0.81,-73.9299899,40.6481656
"265","495331",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",318,"Flatlands and Canarsie (CD18)","Annual Average 2016",0.68,-73.9032937,40.6419051
"266","495334",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",401,"Long Island City and Astoria (CD1)","Annual Average 2016",0.88,-73.9234619,40.7643574
"267","495337",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",402,"Woodside and Sunnyside (CD2)","Annual Average 2016",1.21,-73.9036487,40.7512123
"268","495340",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",403,"Jackson Heights (CD3)","Annual Average 2016",0.77,-73.8830701,40.7556818
"269","495343",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",404,"Elmhurst and Corona (CD4)","Annual Average 2016",0.87,-73.8801301,40.737975
"270","495346",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",405,"Ridgewood and Maspeth (CD5)","Annual Average 2016",0.86,-73.9018292,40.7043986
"271","495349",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",406,"Rego Park and Forest Hills (CD6)","Annual Average 2016",0.83,-73.8624893,40.7255722
"272","495352",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",407,"Flushing and Whitestone (CD7)","Annual Average 2016",0.8,-73.833079,40.7674987
"273","495355",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",408,"Hillcrest and Fresh Meadows (CD8)","Annual Average 2016",0.77,-73.8001762,40.7229706
"274","495358",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",409,"Kew Gardens and Woodhaven (CD9)","Annual Average 2016",0.77,-73.8272029,40.705695
"275","495361",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",410,"South Ozone Park and Howard Beach (CD10)","Annual Average 2016",0.68,-73.8124984,40.6764003
"276","495364",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",411,"Bayside and Little Neck (CD11)","Annual Average 2016",0.77,-73.7654367,40.7585569
"277","495367",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",412,"Jamaica and Hollis (CD12)","Annual Average 2016",0.75,-73.771711,40.7102714
"278","495370",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",413,"Queens Village (CD13)","Annual Average 2016",0.68,-73.7419017,40.7156628
"279","495373",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",414,"Rockaway and Broad Channel (CD14)","Annual Average 2016",0.56,-73.8213213,40.6158335
"280","495376",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",501,"St. George and Stapleton (CD1)","Annual Average 2016",0.72,-74.0799469,40.6427017
"281","495379",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",502,"South Beach and Willowbrook (CD2)","Annual Average 2016",0.69,-80.1340772,25.7826123
"282","495382",370,17,104,2024,122,"Black Carbon","Mean","CD","Neighborhood (community district)",503,"Tottenville and Great Kills (CD3)","Annual Average 2016",0.63,-74.2355404,40.5083408
"283","411989",386,1,104,2027,122,"Ozone (O3)","Mean","Borough","Borough",1,"Bronx","Summer 2016",33.09,-73.8648268,40.8447819
"284","411990",386,1,104,2027,122,"Ozone (O3)","Mean","Borough","Borough",2,"Brooklyn","Summer 2016",33.98,-73.9441579,40.6781784
"285","411991",386,1,104,2027,122,"Ozone (O3)","Mean","Borough","Borough",3,"Manhattan","Summer 2016",30.3,-73.9712488,40.7830603
"286","411992",386,1,104,2027,122,"Ozone (O3)","Mean","Borough","Borough",4,"Queens","Summer 2016",33.98,-73.7948516,40.7282239
"287","411993",386,1,104,2027,122,"Ozone (O3)","Mean","Borough","Borough",5,"Staten Island","Summer 2016",35.11,-74.1502007,40.5795317
"288","411994",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",101,"Kingsbridge - Riverdale","Summer 2016",32.46,-73.9024298,40.883563
"289","411995",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",102,"Northeast Bronx","Summer 2016",33.21,-73.8648268,40.8447819
"290","411996",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",103,"Fordham - Bronx Pk","Summer 2016",32.78,-73.8945473,40.8648137
"291","411997",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",104,"Pelham - Throgs Neck","Summer 2016",33.63,-73.8053262,40.8119378
"292","411998",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",105,"Crotona -Tremont","Summer 2016",32.31,-73.8904307,40.8462275
"293","411999",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",106,"High Bridge - Morrisania","Summer 2016",32.34,-73.9286734,40.8367117
"294","412000",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",107,"Hunts Point - Mott Haven","Summer 2016",33.57,-73.9228881,40.8091068
"295","412001",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",201,"Greenpoint","Summer 2016",32.96,-73.9515032,40.7304701
"296","412002",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",202,"Downtown - Heights - Slope","Summer 2016",31.98,-74.0006686,40.7208595
"297","412003",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",203,"Bedford Stuyvesant - Crown Heights","Summer 2016",32.98,-73.9422324,40.6694022
"298","412004",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",204,"East New York","Summer 2016",34.26,-73.8759245,40.6590529
"299","412005",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",205,"Sunset Park","Summer 2016",33.28,-74.0157776,40.64655
"300","412006",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",206,"Borough Park","Summer 2016",33.54,-73.9921028,40.6350319
"301","412007",386,3,104,2027,122,"Ozone (O3)","Mean","UHF42","Neighborhood (UHF 42)",207,"East Flatbush - Flatbush","Summer 2016",33.66,-73.9486519,40.639045
